dataname	id	macF1	micF1	k1	kacc	knmi	sim	lambd0	lambd1	lambd2	w_loss1	w_loss2
dblp	11	0.4904+	0.4901+	0.19632070305823265,std:0.148065560	 macro_f1s:0.49037799438568247,std:0.02092862081988833, micro_f1s:0.49011406844106464,std:0.020157891132070352,k1:0.19632070305823265,std:0.1480655602051567	 macro_f1s:0.490377	 macro_f1s:0.4903779943856824	0.0001	0.0001	0.0001	0.1	0.1
dblp	12	0.4832+	0.4915+	0.19410736345846102,std:0.147362416	 macro_f1s:0.4831711372081494,std:0.020654268905017262, micro_f1s:0.49153009046807394,std:0.017440952014447838,k1:0.19410736345846102,std:0.1473624166649413	 macro_f1s:0.483171	 macro_f1s:0.4831711372081494	0.0001	0.0001	0.0001	0.1	0.1
dblp	13	0.5929+	0.6031+	0.44948004174603473,std:0.13070862	 macro_f1s:0.5929279731719136,std:0.027959241200755464, micro_f1s:0.6030680477251869,std:0.022218182432344864,k1:0.44948004174603473,std:0.130708623587232	 macro_f1s:0.592927	 macro_f1s:0.5929279731719136	0.0001	0.0001	0.0001	0.1	0.1
dblp	14	0.4697+	0.4674+	0.19234054740377385,std:0.148580318	 macro_f1s:0.46971723087902567,std:0.02036246878022911, micro_f1s:0.4673921594335912,std:0.028409578603489333,k1:0.19234054740377385,std:0.1485803187505937	 macro_f1s:0.469717	 macro_f1s:0.4697172308790256	0.0001	0.0001	0.0001	0.1	0.1
dblp	15	0.4769+	0.4723+	0.21026403801002394,std:0.147166210	 macro_f1s:0.47687838812974037,std:0.0398036494590122, micro_f1s:0.47233512521305887,std:0.04301067936556192,k1:0.21026403801002394,std:0.1471662108775147	 macro_f1s:0.476878	 macro_f1s:0.4768783881297403	0.0001	0.0001	0.0001	0.1	0.1
dblp	16	0.3782+	0.3881+	0.15711770702525657,std:0.15644480	 macro_f1s:0.37818390629576415,std:0.01446545902432184, micro_f1s:0.3881080372361348,std:0.01258419211436054,k1:0.15711770702525657,std:0.156444809002059	 macro_f1s:0.378183	 macro_f1s:0.3781839062957641	0.0001	0.0001	0.0001	0.1	0.1
dblp	17	0.6280+	0.6264+	0.4682041287187622,std:0.121152961	 macro_f1s:0.6279771853310802,std:0.02097387033461337, micro_f1s:0.6264192998557755,std:0.0190738813355782,k1:0.4682041287187622,std:0.1211529616867301	 macro_f1s:0.627977	 macro_f1s:0.6279771853310802	0.0001	0.0001	0.0001	0.1	0.1
dblp	18	0.7105+	0.7390+	0.5175201121645648,std:0.135382943	 macro_f1s:0.710473184351009,std:0.027467104046749173, micro_f1s:0.7390192736331455,std:0.02025604826207481,k1:0.5175201121645648,std:0.1353829439352980	 macro_f1s:0.710473	 macro_f1s:0.710473184351009,	0.0001	0.0001	0.0001	0.1	0.1
dblp	19	0.6184+	0.6168+	0.3983845666147989,std:0.143296091	 macro_f1s:0.6184039509992364,std:0.023141876546461666, micro_f1s:0.616808705913203,std:0.016050434709860756,k1:0.3983845666147989,std:0.1432960911566274	 macro_f1s:0.618403	 macro_f1s:0.6184039509992364	0.0001	0.0001	0.0001	0.1	0.1
dblp	20	0.6002+	0.5998+	0.4300564082257863,std:0.127231089	 macro_f1s:0.6002465988407831,std:0.029237574348050244, micro_f1s:0.5998295529041562,std:0.03151063656112743,k1:0.4300564082257863,std:0.1272310895295714	 macro_f1s:0.600246	 macro_f1s:0.6002465988407831	0.0001	0.0001	0.0001	0.1	0.1
dblp	21	0.6549+	0.6622+	0.38415340838002443,std:0.137083410	 macro_f1s:0.6548597352917593,std:0.029253256692478583, micro_f1s:0.6622131899829553,std:0.028411045934996187,k1:0.38415340838002443,std:0.1370834102346071	 macro_f1s:0.654859	 macro_f1s:0.6548597352917593	0.0001	0.0001	0.0001	0.1	0.1
dblp	22	0.5924+	0.5911+	0.42078846412363574,std:0.133896924	 macro_f1s:0.5924360138932558,std:0.03806466902170526, micro_f1s:0.591136751016127,std:0.033772986491777714,k1:0.42078846412363574,std:0.1338969245146293	 macro_f1s:0.592436	 macro_f1s:0.5924360138932558	0.0001	0.0001	0.0001	0.1	0.1
dblp	23	0.7462+	0.7525+	0.3929035671385723,std:0.130209004	 macro_f1s:0.7461984457657276,std:0.014679354070229108, micro_f1s:0.7525370394650583,std:0.009892780457239831,k1:0.3929035671385723,std:0.1302090049751983	 macro_f1s:0.746198	 macro_f1s:0.7461984457657276	0.0001	0.0001	0.0001	0.1	0.1
dblp	24	0.6140+	0.6070+	0.4325449782841935,std:0.130463908	 macro_f1s:0.6140283652749635,std:0.022942802262174825, micro_f1s:0.6069621082994625,std:0.017046529942833687,k1:0.4325449782841935,std:0.1304639087747550	 macro_f1s:0.614028	 macro_f1s:0.6140283652749635	0.0001	0.0001	0.0001	0.1	0.1
dblp	25	0.6512+	0.6542+	0.46798443482780766,std:0.122967088	 macro_f1s:0.6511748429980624,std:0.04087033785386166, micro_f1s:0.6541628425331061,std:0.0377419196349765,k1:0.46798443482780766,std:0.1229670882168073	 macro_f1s:0.651174	 macro_f1s:0.6511748429980624	0.0001	0.0001	0.0001	0.1	0.1
dblp	26	0.7412+	0.7420+	0.46824913098513915,std:0.119315553	 macro_f1s:0.7412482329775228,std:0.00624145224446909, micro_f1s:0.741982430837813,std:0.019009548563462406,k1:0.46824913098513915,std:0.1193155530452920	 macro_f1s:0.741248	 macro_f1s:0.7412482329775228	0.0001	0.0001	0.0001	0.1	0.1
dblp	27	0.7103+	0.7211+	0.5191911815882063,std:0.126991960	 macro_f1s:0.7102501361966127,std:0.009093058314385578, micro_f1s:0.7211092172544907,std:0.014239208092292704,k1:0.5191911815882063,std:0.1269919607342556	 macro_f1s:0.710250	 macro_f1s:0.7102501361966127	0.0001	0.0001	0.0001	0.1	0.1
dblp	28	0.3311+	0.3389+	0.13497890667544063,std:0.149943315	 macro_f1s:0.33114953053554,std:0.03489347345344398, micro_f1s:0.3388750491674315,std:0.033442552027094785,k1:0.13497890667544063,std:0.1499433156605806	 macro_f1s:0.331149	 macro_f1s:0.33114953053554,s	0.0001	0.0001	0.0001	0.1	1.0
dblp	29	0.5560+	0.5642+	0.4489441853028903,std:0.124473447	 macro_f1s:0.5559530615106166,std:0.0736362735450321, micro_f1s:0.5641798872426904,std:0.061655699444895525,k1:0.4489441853028903,std:0.1244734471542906	 macro_f1s:0.555953	 macro_f1s:0.5559530615106166	0.0001	0.0001	0.0001	0.1	1.0
dblp	30	0.5424+	0.5551+	0.43942760587541213,std:0.085613404	 macro_f1s:0.5424197492440841,std:0.007962246122218478, micro_f1s:0.555106857217779,std:0.012787102001789997,k1:0.43942760587541213,std:0.0856134042286147	 macro_f1s:0.542419	 macro_f1s:0.5424197492440841	0.0001	0.0001	0.0001	0.1	1.0
dblp	31	0.4088+	0.4186+	0.19468881398090668,std:0.155938925	 macro_f1s:0.4088485154499561,std:0.03550365115955554, micro_f1s:0.41859184476202965,std:0.023259059035519756,k1:0.19468881398090668,std:0.1559389254406679	 macro_f1s:0.408848	 macro_f1s:0.4088485154499561	0.0001	0.0001	0.0001	0.1	1.0
dblp	32	0.4829+	0.5286+	0.3773507187016412,std:0.125733645	 macro_f1s:0.48289974694158805,std:0.08415156873794681, micro_f1s:0.5286351121017439,std:0.06429306706697221,k1:0.3773507187016412,std:0.1257336450056223	 macro_f1s:0.482899	 macro_f1s:0.4828997469415880	0.0001	0.0001	0.0001	0.1	1.0
dblp	33	0.5038+	0.5120+	0.4350162784604888,std:0.127146254	 macro_f1s:0.5037623016670892,std:0.05779316165908552, micro_f1s:0.5120230759145142,std:0.061006733433396486,k1:0.4350162784604888,std:0.1271462546543168	 macro_f1s:0.503762	 macro_f1s:0.5037623016670892	0.0001	0.0001	0.0001	0.1	1.0
dblp	34	0.4838+	0.5038+	0.19014029532773313,std:0.146736211	 macro_f1s:0.483778390309112,std:0.011478533516386315, micro_f1s:0.5037629474236266,std:0.014691554700547674,k1:0.19014029532773313,std:0.1467362110931595	 macro_f1s:0.483778	 macro_f1s:0.483778390309112,	0.0001	0.0001	0.0001	0.1	1.0
dblp	35	0.6665+	0.6658+	0.4319495420967178,std:0.139489763	 macro_f1s:0.6665274679502755,std:0.014053429301492339, micro_f1s:0.6658056903107382,std:0.013306718810583332,k1:0.4319495420967178,std:0.1394897630291884	 macro_f1s:0.666527	 macro_f1s:0.6665274679502755	0.0001	0.0001	0.0001	0.1	1.0
dblp	36	0.5831+	0.5911+	0.41605726372129054,std:0.126989281	 macro_f1s:0.5830862924682252,std:0.02176976250534041, micro_f1s:0.5911236397010621,std:0.023800720728829713,k1:0.41605726372129054,std:0.1269892819599252	 macro_f1s:0.583086	 macro_f1s:0.5830862924682252	0.0001	0.0001	0.0001	0.1	1.0
dblp	37	0.4689+	0.4715+	0.1892419452478363,std:0.158334211	 macro_f1s:0.4689165670395477,std:0.026536997308833434, micro_f1s:0.4714697784187754,std:0.024338461086636606,k1:0.1892419452478363,std:0.1583342112185727	 macro_f1s:0.468916	 macro_f1s:0.4689165670395477	0.0001	0.0001	0.0001	0.1	1.0
dblp	38	0.3431+	0.3613+	0.11810347053402805,std:0.134142201	 macro_f1s:0.3430813463279855,std:0.020834456476325577, micro_f1s:0.3613085092434771,std:0.019033010155100935,k1:0.11810347053402805,std:0.1341422017126392	 macro_f1s:0.343081	 macro_f1s:0.3430813463279855	0.0001	0.0001	0.0001	0.1	1.0
dblp	39	0.4508+	0.5377+	0.2550826695503095,std:0.153121323	 macro_f1s:0.45083645749034346,std:0.0447251467162526, micro_f1s:0.5377081421266554,std:0.04672577086580731,k1:0.2550826695503095,std:0.1531213239651699	 macro_f1s:0.450836	 macro_f1s:0.4508364574903434	0.0001	0.0001	0.0001	0.1	1.0
dblp	40	0.4105+	0.4294+	0.18891512255905663,std:0.153528270	 macro_f1s:0.41048280157911304,std:0.02650423898353859, micro_f1s:0.4293824570604432,std:0.02046007587716627,k1:0.18891512255905663,std:0.1535282703082096	 macro_f1s:0.410482	 macro_f1s:0.4104828015791130	0.0001	0.0001	0.0001	0.1	1.0
dblp	41	0.3524+	0.3665+	0.16250191082361712,std:0.151083439	 macro_f1s:0.3524123647287395,std:0.03738350424749877, micro_f1s:0.3664612560639832,std:0.03294203233178461,k1:0.16250191082361712,std:0.1510834392175237	 macro_f1s:0.352412	 macro_f1s:0.3524123647287395	0.0001	0.0001	0.0001	0.1	1.0
dblp	42	0.4960+	0.5022+	0.32865136604271294,std:0.0913232	 macro_f1s:0.49598106943833564,std:0.015422476627198364, micro_f1s:0.5022289235610332,std:0.013271377770822792,k1:0.32865136604271294,std:0.09132326935329	 macro_f1s:0.495981	 macro_f1s:0.4959810694383356	0.0001	0.0001	0.0001	0.1	1.0
dblp	43	0.6705+	0.6723+	0.4658576943413591,std:0.120872420	 macro_f1s:0.6704532241606871,std:0.01360118227400358, micro_f1s:0.6722564573226695,std:0.014280027957741146,k1:0.4658576943413591,std:0.1208724209332264	 macro_f1s:0.670453	 macro_f1s:0.6704532241606871	0.0001	0.0001	0.0001	0.1	1.0
dblp	44	0.5549+	0.5487+	0.39781960889740825,std:0.134882370	 macro_f1s:0.554907342688763,std:0.03533860756607663, micro_f1s:0.5487478694113019,std:0.02831176206932719,k1:0.39781960889740825,std:0.1348823709659888	 macro_f1s:0.554907	 macro_f1s:0.554907342688763,	0.0001	0.0001	0.0001	0.1	1.0
dblp	45	0.6558+	0.6655+	0.46807377115116217,std:0.11797901	 macro_f1s:0.65578282859926,std:0.02728558092015935, micro_f1s:0.6654779074341156,std:0.035489217804858704,k1:0.46807377115116217,std:0.117979012150809	 macro_f1s:0.655782	 macro_f1s:0.65578282859926,s	0.0001	0.0001	0.0001	0.1	1.0
dblp	46	0.4428+	0.4516+	0.13877730860430257,std:0.153191162	 macro_f1s:0.4427752877336397,std:0.020582918266433475, micro_f1s:0.4516192474105153,std:0.018904429490799176,k1:0.13877730860430257,std:0.1531911627364901	 macro_f1s:0.442775	 macro_f1s:0.4427752877336397	0.0001	0.0001	0.0001	0.1	1.0
dblp	47	0.4902+	0.5030+	0.12374780712570009,std:0.155066040	 macro_f1s:0.49022795561745874,std:0.021781332743881315, micro_f1s:0.5029631572046676,std:0.017495864786673188,k1:0.12374780712570009,std:0.1550660404726025	 macro_f1s:0.490227	 macro_f1s:0.4902279556174587	0.0001	0.0001	0.0001	0.1	1.0
dblp	48	0.4922+	0.4887+	0.3866216609931379,std:0.100102517	 macro_f1s:0.49216943649639655,std:0.01291506887990775, micro_f1s:0.48873738035925,std:0.010584364386231893,k1:0.3866216609931379,std:0.1001025171942037	 macro_f1s:0.492169	 macro_f1s:0.4921694364963965	0.0001	0.0001	0.0001	0.1	1.0
dblp	49	0.4997+	0.4823+	0.3613100220596144,std:0.127207109	 macro_f1s:0.49968829857419844,std:0.017390714235881236, micro_f1s:0.4822997246623837,std:0.011818561508643393,k1:0.3613100220596144,std:0.1272071094876649	 macro_f1s:0.499688	 macro_f1s:0.4996882985741984	0.0001	0.0001	0.0001	0.1	1.0
dblp	50	0.4830+	0.4863+	0.25045443348457536,std:0.158495149	 macro_f1s:0.48295461712484167,std:0.02147321261217372, micro_f1s:0.4862986757571785,std:0.017561430680649238,k1:0.25045443348457536,std:0.1584951499956598	 macro_f1s:0.482954	 macro_f1s:0.4829546171248416	0.0001	0.0001	0.0001	0.1	1.0
dblp	51	0.5018+	0.4994+	0.40213553396364815,std:0.093645567	 macro_f1s:0.5018357777738353,std:0.008385941339272118, micro_f1s:0.4994362134522092,std:0.007111072545674779,k1:0.40213553396364815,std:0.0936455673497325	 macro_f1s:0.501835	 macro_f1s:0.5018357777738353	0.0001	0.0001	0.0001	0.1	1.0
dblp	52	0.5561+	0.5376+	0.4033865458604115,std:0.128260738	 macro_f1s:0.5560843575402623,std:0.01591555362004419, micro_f1s:0.5376425855513308,std:0.022254131342659907,k1:0.4033865458604115,std:0.1282607385799577	 macro_f1s:0.556084	 macro_f1s:0.5560843575402623	0.0001	0.0001	0.0001	0.1	0.1
dblp	53	0.4803+	0.4755+	0.19667820932401306,std:0.149317284	 macro_f1s:0.4803118475813502,std:0.028950454055035352, micro_f1s:0.47548184082863515,std:0.019240893945950167,k1:0.19667820932401306,std:0.1493172845340254	 macro_f1s:0.480311	 macro_f1s:0.4803118475813502	0.0001	0.0001	0.0001	0.1	0.1
dblp	54	0.3817+	0.3925+	0.17738706232461598,std:0.147989276	 macro_f1s:0.3817071953977572,std:0.04462786287698242, micro_f1s:0.3924872164678117,std:0.041829585133171185,k1:0.17738706232461598,std:0.1479892764399684	 macro_f1s:0.381707	 macro_f1s:0.3817071953977572	0.0001	0.0001	0.0001	0.1	0.1
dblp	55	0.4138+	0.4252+	0.14835658625329737,std:0.149995256	 macro_f1s:0.4138386245770535,std:0.03145248480534586, micro_f1s:0.4251868362396748,std:0.022769598371907427,k1:0.14835658625329737,std:0.1499952566014072	 macro_f1s:0.413838	 macro_f1s:0.4138386245770535	0.0001	0.0001	0.0001	0.1	0.1
dblp	56	0.4684+	0.4773+	0.19759767110641432,std:0.147504487	 macro_f1s:0.468431581486729,std:0.040054895038144564, micro_f1s:0.47726497967746156,std:0.029842081805247608,k1:0.19759767110641432,std:0.1475044878006367	 macro_f1s:0.468431	 macro_f1s:0.468431581486729,	0.0001	0.0001	0.0001	0.1	0.1
dblp	57	0.4298+	0.4435+	0.18800568471902776,std:0.148677242	 macro_f1s:0.4298476077523109,std:0.040135655665243165, micro_f1s:0.44352956601547133,std:0.034195948564370686,k1:0.18800568471902776,std:0.1486772422704454	 macro_f1s:0.429847	 macro_f1s:0.4298476077523109	0.0001	0.0001	0.0001	0.1	0.1
dblp	58	0.5362+	0.5239+	0.21088454197808257,std:0.151752998	 macro_f1s:0.5361538243683119,std:0.02274990974314531, micro_f1s:0.5239281499934444,std:0.01838690734904297,k1:0.21088454197808257,std:0.1517529981136079	 macro_f1s:0.536153	 macro_f1s:0.5361538243683119	0.0001	0.0001	0.0001	0.1	0.1
dblp	59	0.6425+	0.6424+	0.3730060599349098,std:0.141715589	 macro_f1s:0.6425087066488623,std:0.0265834422981068, micro_f1s:0.6423757702897601,std:0.026200935040052498,k1:0.3730060599349098,std:0.1417155899769239	 macro_f1s:0.642508	 macro_f1s:0.6425087066488623	0.0001	0.0001	0.0001	0.1	0.1
dblp	60	0.7451+	0.7443+	0.5045012316970042,std:0.137273907	 macro_f1s:0.7450948421697333,std:0.013588494928996291, micro_f1s:0.7442637996591058,std:0.012435617524922365,k1:0.5045012316970042,std:0.1372739079457617	 macro_f1s:0.745094	 macro_f1s:0.7450948421697333	0.0001	0.0001	0.0001	0.1	0.1
dblp	61	0.3528+	0.3518+	0.14680310966297877,std:0.150851454	 macro_f1s:0.3528345075967293,std:0.01803491938608671, micro_f1s:0.35177658319129407,std:0.024685093187494265,k1:0.14680310966297877,std:0.1508514549281605	 macro_f1s:0.352834	 macro_f1s:0.3528345075967293	0.0001	0.0001	0.0001	0.1	0.1
dblp	62	0.4904+	0.4901+	0.19632070305823265,std:0.148065560	 macro_f1s:0.49037799438568247,std:0.02092862081988833, micro_f1s:0.49011406844106464,std:0.020157891132070352,k1:0.19632070305823265,std:0.1480655602051567	 macro_f1s:0.490377	 macro_f1s:0.4903779943856824	0.0001	0.0001	0.0001	0.1	0.1
dblp	63	0.4832+	0.4915+	0.19410736345846102,std:0.147362416	 macro_f1s:0.4831711372081494,std:0.020654268905017262, micro_f1s:0.49153009046807394,std:0.017440952014447838,k1:0.19410736345846102,std:0.1473624166649413	 macro_f1s:0.483171	 macro_f1s:0.4831711372081494	0.0001	0.0001	0.0001	0.1	0.1
dblp	64	0.5929+	0.6031+	0.44948004174603473,std:0.13070862	 macro_f1s:0.5929279731719136,std:0.027959241200755464, micro_f1s:0.6030680477251869,std:0.022218182432344864,k1:0.44948004174603473,std:0.130708623587232	 macro_f1s:0.592927	 macro_f1s:0.5929279731719136	0.0001	0.0001	0.0001	0.1	0.1
dblp	65	0.4697+	0.4674+	0.19234054740377385,std:0.148580318	 macro_f1s:0.46971723087902567,std:0.02036246878022911, micro_f1s:0.4673921594335912,std:0.028409578603489333,k1:0.19234054740377385,std:0.1485803187505937	 macro_f1s:0.469717	 macro_f1s:0.4697172308790256	0.0001	0.0001	0.0001	0.1	0.1
dblp	66	0.4769+	0.4723+	0.21026403801002394,std:0.147166210	 macro_f1s:0.47687838812974037,std:0.0398036494590122, micro_f1s:0.47233512521305887,std:0.04301067936556192,k1:0.21026403801002394,std:0.1471662108775147	 macro_f1s:0.476878	 macro_f1s:0.4768783881297403	0.0001	0.0001	0.0001	0.1	0.1
dblp	67	0.3782+	0.3881+	0.15711770702525657,std:0.15644480	 macro_f1s:0.37818390629576415,std:0.01446545902432184, micro_f1s:0.3881080372361348,std:0.01258419211436054,k1:0.15711770702525657,std:0.156444809002059	 macro_f1s:0.378183	 macro_f1s:0.3781839062957641	0.0001	0.0001	0.0001	0.1	0.1
dblp	68	0.6280+	0.6264+	0.4682041287187622,std:0.121152961	 macro_f1s:0.6279771853310802,std:0.02097387033461337, micro_f1s:0.6264192998557755,std:0.0190738813355782,k1:0.4682041287187622,std:0.1211529616867301	 macro_f1s:0.627977	 macro_f1s:0.6279771853310802	0.0001	0.0001	0.0001	0.1	0.1
dblp	69	0.7105+	0.7390+	0.5175201121645648,std:0.135382943	 macro_f1s:0.710473184351009,std:0.027467104046749173, micro_f1s:0.7390192736331455,std:0.02025604826207481,k1:0.5175201121645648,std:0.1353829439352980	 macro_f1s:0.710473	 macro_f1s:0.710473184351009,	0.0001	0.0001	0.0001	0.1	0.1
dblp	70	0.6184+	0.6168+	0.3983845666147989,std:0.143296091	 macro_f1s:0.6184039509992364,std:0.023141876546461666, micro_f1s:0.616808705913203,std:0.016050434709860756,k1:0.3983845666147989,std:0.1432960911566274	 macro_f1s:0.618403	 macro_f1s:0.6184039509992364	0.0001	0.0001	0.0001	0.1	0.1
dblp	71	0.6002+	0.5998+	0.4300564082257863,std:0.127231089	 macro_f1s:0.6002465988407831,std:0.029237574348050244, micro_f1s:0.5998295529041562,std:0.03151063656112743,k1:0.4300564082257863,std:0.1272310895295714	 macro_f1s:0.600246	 macro_f1s:0.6002465988407831	0.0001	0.0001	0.0001	0.1	0.1
dblp	72	0.6549+	0.6622+	0.38415340838002443,std:0.137083410	 macro_f1s:0.6548597352917593,std:0.029253256692478583, micro_f1s:0.6622131899829553,std:0.028411045934996187,k1:0.38415340838002443,std:0.1370834102346071	 macro_f1s:0.654859	 macro_f1s:0.6548597352917593	0.0001	0.0001	0.0001	0.1	0.1
dblp	73	0.5924+	0.5911+	0.42078846412363574,std:0.133896924	 macro_f1s:0.5924360138932558,std:0.03806466902170526, micro_f1s:0.591136751016127,std:0.033772986491777714,k1:0.42078846412363574,std:0.1338969245146293	 macro_f1s:0.592436	 macro_f1s:0.5924360138932558	0.0001	0.0001	0.0001	0.1	0.1
dblp	74	0.7462+	0.7525+	0.3929035671385723,std:0.130209004	 macro_f1s:0.7461984457657276,std:0.014679354070229108, micro_f1s:0.7525370394650583,std:0.009892780457239831,k1:0.3929035671385723,std:0.1302090049751983	 macro_f1s:0.746198	 macro_f1s:0.7461984457657276	0.0001	0.0001	0.0001	0.1	0.1
dblp	75	0.6140+	0.6070+	0.4325449782841935,std:0.130463908	 macro_f1s:0.6140283652749635,std:0.022942802262174825, micro_f1s:0.6069621082994625,std:0.017046529942833687,k1:0.4325449782841935,std:0.1304639087747550	 macro_f1s:0.614028	 macro_f1s:0.6140283652749635	0.0001	0.0001	0.0001	0.1	0.1
dblp	76	0.6512+	0.6542+	0.46798443482780766,std:0.122967088	 macro_f1s:0.6511748429980624,std:0.04087033785386166, micro_f1s:0.6541628425331061,std:0.0377419196349765,k1:0.46798443482780766,std:0.1229670882168073	 macro_f1s:0.651174	 macro_f1s:0.6511748429980624	0.0001	0.0001	0.0001	0.1	0.1
dblp	77	0.7412+	0.7420+	0.46824913098513915,std:0.119315553	 macro_f1s:0.7412482329775228,std:0.00624145224446909, micro_f1s:0.741982430837813,std:0.019009548563462406,k1:0.46824913098513915,std:0.1193155530452920	 macro_f1s:0.741248	 macro_f1s:0.7412482329775228	0.0001	0.0001	0.0001	0.1	0.1
dblp	78	0.7103+	0.7211+	0.5191911815882063,std:0.126991960	 macro_f1s:0.7102501361966127,std:0.009093058314385578, micro_f1s:0.7211092172544907,std:0.014239208092292704,k1:0.5191911815882063,std:0.1269919607342556	 macro_f1s:0.710250	 macro_f1s:0.7102501361966127	0.0001	0.0001	0.0001	0.1	0.1
dblp	79	0.3311+	0.3389+	0.13497890667544063,std:0.149943315	 macro_f1s:0.33114953053554,std:0.03489347345344398, micro_f1s:0.3388750491674315,std:0.033442552027094785,k1:0.13497890667544063,std:0.1499433156605806	 macro_f1s:0.331149	 macro_f1s:0.33114953053554,s	0.0001	0.0001	0.0001	0.1	1.0
dblp	80	0.5560+	0.5642+	0.4489441853028903,std:0.124473447	 macro_f1s:0.5559530615106166,std:0.0736362735450321, micro_f1s:0.5641798872426904,std:0.061655699444895525,k1:0.4489441853028903,std:0.1244734471542906	 macro_f1s:0.555953	 macro_f1s:0.5559530615106166	0.0001	0.0001	0.0001	0.1	1.0
dblp	81	0.5424+	0.5551+	0.43942760587541213,std:0.085613404	 macro_f1s:0.5424197492440841,std:0.007962246122218478, micro_f1s:0.555106857217779,std:0.012787102001789997,k1:0.43942760587541213,std:0.0856134042286147	 macro_f1s:0.542419	 macro_f1s:0.5424197492440841	0.0001	0.0001	0.0001	0.1	1.0
dblp	82	0.4088+	0.4186+	0.19468881398090668,std:0.155938925	 macro_f1s:0.4088485154499561,std:0.03550365115955554, micro_f1s:0.41859184476202965,std:0.023259059035519756,k1:0.19468881398090668,std:0.1559389254406679	 macro_f1s:0.408848	 macro_f1s:0.4088485154499561	0.0001	0.0001	0.0001	0.1	1.0
dblp	83	0.4829+	0.5286+	0.3773507187016412,std:0.125733645	 macro_f1s:0.48289974694158805,std:0.08415156873794681, micro_f1s:0.5286351121017439,std:0.06429306706697221,k1:0.3773507187016412,std:0.1257336450056223	 macro_f1s:0.482899	 macro_f1s:0.4828997469415880	0.0001	0.0001	0.0001	0.1	1.0
dblp	84	0.5038+	0.5120+	0.4350162784604888,std:0.127146254	 macro_f1s:0.5037623016670892,std:0.05779316165908552, micro_f1s:0.5120230759145142,std:0.061006733433396486,k1:0.4350162784604888,std:0.1271462546543168	 macro_f1s:0.503762	 macro_f1s:0.5037623016670892	0.0001	0.0001	0.0001	0.1	1.0
dblp	85	0.4838+	0.5038+	0.19014029532773313,std:0.146736211	 macro_f1s:0.483778390309112,std:0.011478533516386315, micro_f1s:0.5037629474236266,std:0.014691554700547674,k1:0.19014029532773313,std:0.1467362110931595	 macro_f1s:0.483778	 macro_f1s:0.483778390309112,	0.0001	0.0001	0.0001	0.1	1.0
dblp	86	0.6665+	0.6658+	0.4319495420967178,std:0.139489763	 macro_f1s:0.6665274679502755,std:0.014053429301492339, micro_f1s:0.6658056903107382,std:0.013306718810583332,k1:0.4319495420967178,std:0.1394897630291884	 macro_f1s:0.666527	 macro_f1s:0.6665274679502755	0.0001	0.0001	0.0001	0.1	1.0
dblp	87	0.5831+	0.5911+	0.41605726372129054,std:0.126989281	 macro_f1s:0.5830862924682252,std:0.02176976250534041, micro_f1s:0.5911236397010621,std:0.023800720728829713,k1:0.41605726372129054,std:0.1269892819599252	 macro_f1s:0.583086	 macro_f1s:0.5830862924682252	0.0001	0.0001	0.0001	0.1	1.0
dblp	88	0.4689+	0.4715+	0.1892419452478363,std:0.158334211	 macro_f1s:0.4689165670395477,std:0.026536997308833434, micro_f1s:0.4714697784187754,std:0.024338461086636606,k1:0.1892419452478363,std:0.1583342112185727	 macro_f1s:0.468916	 macro_f1s:0.4689165670395477	0.0001	0.0001	0.0001	0.1	1.0
dblp	89	0.3431+	0.3613+	0.11810347053402805,std:0.134142201	 macro_f1s:0.3430813463279855,std:0.020834456476325577, micro_f1s:0.3613085092434771,std:0.019033010155100935,k1:0.11810347053402805,std:0.1341422017126392	 macro_f1s:0.343081	 macro_f1s:0.3430813463279855	0.0001	0.0001	0.0001	0.1	1.0
dblp	90	0.4508+	0.5377+	0.2550826695503095,std:0.153121323	 macro_f1s:0.45083645749034346,std:0.0447251467162526, micro_f1s:0.5377081421266554,std:0.04672577086580731,k1:0.2550826695503095,std:0.1531213239651699	 macro_f1s:0.450836	 macro_f1s:0.4508364574903434	0.0001	0.0001	0.0001	0.1	1.0
dblp	91	0.4105+	0.4294+	0.18891512255905663,std:0.153528270	 macro_f1s:0.41048280157911304,std:0.02650423898353859, micro_f1s:0.4293824570604432,std:0.02046007587716627,k1:0.18891512255905663,std:0.1535282703082096	 macro_f1s:0.410482	 macro_f1s:0.4104828015791130	0.0001	0.0001	0.0001	0.1	1.0
dblp	92	0.3524+	0.3665+	0.16250191082361712,std:0.151083439	 macro_f1s:0.3524123647287395,std:0.03738350424749877, micro_f1s:0.3664612560639832,std:0.03294203233178461,k1:0.16250191082361712,std:0.1510834392175237	 macro_f1s:0.352412	 macro_f1s:0.3524123647287395	0.0001	0.0001	0.0001	0.1	1.0
dblp	93	0.4960+	0.5022+	0.32865136604271294,std:0.0913232	 macro_f1s:0.49598106943833564,std:0.015422476627198364, micro_f1s:0.5022289235610332,std:0.013271377770822792,k1:0.32865136604271294,std:0.09132326935329	 macro_f1s:0.495981	 macro_f1s:0.4959810694383356	0.0001	0.0001	0.0001	0.1	1.0
dblp	94	0.6705+	0.6723+	0.4658576943413591,std:0.120872420	 macro_f1s:0.6704532241606871,std:0.01360118227400358, micro_f1s:0.6722564573226695,std:0.014280027957741146,k1:0.4658576943413591,std:0.1208724209332264	 macro_f1s:0.670453	 macro_f1s:0.6704532241606871	0.0001	0.0001	0.0001	0.1	1.0
